order_id,order_date,customer_id,customer_segment,category,product_name,region,channel,payment_method,unit_price,quantity,discount_pct,revenue,shipping_status,rating,return_flag,month,quarter,year,profit
ORD101393,2023-04-29,CUST1942,New,Toys,Toys Product 33,Central,Website,Credit Card,342.19,2,10,615.94,Shipped,4.3,0,4,2,2023,209.41960000000003
ORD101394,2023-04-10,CUST5773,New,Sports,Sports Product 13,South,Mobile App,UPI,15098.72,1,25,11324.04,Processing,5.0,0,4,2,2023,2264.8080000000004
ORD101395,2023-08-29,CUST4912,At-Risk,Sports,Sports Product 43,East,Social Media,Wallet,9053.96,3,0,27161.88,Delivered,3.2,0,8,3,2023,7605.326400000001
ORD101396,2024-07-04,CUST4352,Returning,Automotive,Automotive Product 48,South,Mobile App,UPI,19216.65,1,5,18255.82,Processing,3.4,0,7,3,2024,2738.373
ORD101397,2023-05-19,CUST4541,Returning,Sports,Sports Product 18,West,Website,Net Banking,12773.36,1,0,12773.36,Returned,3.4,0,5,2,2023,2426.9384
ORD101398,2024-02-02,CUST4423,New,Home & Kitchen,Home & Kitchen Product 33,North,Marketplace,Credit Card,733.05,2,5,1392.79,Returned,4.1,1,2,1,2024,153.2069
ORD101399,2024-04-09,CUST6817,VIP,Clothing,Clothing Product 13,Central,Social Media,Debit Card,1035.52,2,20,1656.83,Processing,3.1,0,4,2,2024,546.7539
ORD101400,2024-01-15,CUST4183,At-Risk,Home & Kitchen,Home & Kitchen Product 19,West,Mobile App,Net Banking,1882.62,1,10,1694.36,Returned,4.3,0,1,1,2024,372.75919999999996
ORD101401,2024-11-17,CUST9621,At-Risk,Books,Books Product 36,West,Social Media,Debit Card,414.66,1,20,331.73,Cancelled,4.7,0,11,4,2024,112.78820000000002
ORD101402,2024-12-14,CUST5222,New,Electronics,Electronics Product 48,Central,Marketplace,Wallet,11090.72,1,0,11090.72,Cancelled,4.4,0,12,4,2024,3438.1232
ORD101403,2024-07-07,CUST6162,New,Sports,Sports Product 15,South,Mobile App,Debit Card,12892.96,2,20,20628.74,Returned,2.6,0,7,3,2024,7220.059
ORD101404,2024-03-05,CUST3001,New,Electronics,Electronics Product 43,East,Mobile App,Wallet,44739.22,2,0,89478.44,Shipped,4.8,0,3,1,2024,17000.9036
ORD101405,2024-08-24,CUST7467,Returning,Automotive,Automotive Product 23,East,Marketplace,Net Banking,10429.32,1,20,8343.46,Returned,4.7,1,8,3,2024,1334.9535999999998
ORD101406,2023-06-08,CUST4635,Returning,Automotive,Automotive Product 42,South,Marketplace,Wallet,24962.27,3,0,74886.81,Delivered,4.7,0,6,2,2023,29205.8559
ORD101407,2024-02-29,CUST3316,Returning,Automotive,Automotive Product 36,Central,Mobile App,Net Banking,34199.37,3,0,102598.11,Shipped,4.3,0,2,1,2024,32831.3952
ORD101408,2024-11-01,CUST2674,At-Risk,Electronics,Electronics Product 28,North,Social Media,Wallet,18426.97,2,5,35011.24,Returned,4.2,0,11,4,2024,12253.934
ORD101409,2023-04-12,CUST2475,New,Automotive,Automotive Product 41,East,Mobile App,Wallet,37313.97,3,20,89553.53,Cancelled,4.8,0,4,2,2023,8955.353000000001
ORD101410,2024-05-16,CUST2549,New,Books,Books Product 11,North,Website,UPI,403.84,1,0,403.84,Cancelled,5.0,0,5,2,2024,84.8064
ORD101411,2024-09-22,CUST8450,New,Books,Books Product 27,Central,Mobile App,Debit Card,469.97,1,0,469.97,Cancelled,3.2,0,9,3,2024,150.3904
ORD101412,2024-02-22,CUST9621,Returning,Automotive,Automotive Product 32,South,Marketplace,Credit Card,39668.21,1,20,31734.57,Returned,4.9,0,2,1,2024,3808.1484
ORD101413,2023-10-14,CUST8642,Returning,Automotive,Automotive Product 14,West,Social Media,UPI,5032.1,1,0,5032.1,Delivered,3.9,0,10,4,2023,1358.6670000000001
ORD101414,2023-02-03,CUST3027,Returning,Toys,Toys Product 28,North,Marketplace,Net Banking,292.12,2,0,584.24,Cancelled,3.9,0,2,1,2023,134.3752
ORD101415,2024-12-07,CUST9919,At-Risk,Automotive,Automotive Product 26,North,Social Media,UPI,48023.75,4,5,182490.25,Delivered,2.8,0,12,4,2024,20073.9275
ORD101416,2024-01-15,CUST1791,New,Clothing,Clothing Product 20,North,Website,Wallet,661.79,1,0,661.79,Processing,3.8,0,1,1,2024,112.5043
ORD101417,2023-08-11,CUST4254,VIP,Electronics,Electronics Product 34,North,Website,Wallet,3142.52,1,20,2514.02,Shipped,3.2,0,8,3,2023,477.6638
ORD101418,2024-03-30,CUST4950,New,Books,Books Product 21,North,Mobile App,Debit Card,198.39,1,15,168.63,Cancelled,3.6,0,3,1,2024,21.9219
ORD101419,2024-03-31,CUST2497,Returning,Sports,Sports Product 16,North,Mobile App,UPI,502.63,4,5,1909.99,Shipped,3.1,0,3,1,2024,553.8970999999999
ORD101420,2023-08-30,CUST4243,New,Books,Books Product 10,North,Social Media,Wallet,642.07,1,25,481.55,Cancelled,3.6,1,8,3,2023,81.8635
ORD101421,2024-01-07,CUST9070,VIP,Electronics,Electronics Product 2,East,Mobile App,Wallet,45679.45,2,5,86790.95,Cancelled,3.7,1,1,1,2024,15622.371
ORD101422,2023-04-12,CUST4551,VIP,Home & Kitchen,Home & Kitchen Product 43,West,Marketplace,UPI,13008.02,1,0,13008.02,Cancelled,4.1,1,4,2,2023,4812.9674
ORD101423,2024-12-03,CUST3207,New,Home & Kitchen,Home & Kitchen Product 30,North,Marketplace,Net Banking,5308.46,1,0,5308.46,Delivered,2.7,1,12,4,2024,1274.0303999999999
ORD101424,2024-01-12,CUST7635,At-Risk,Electronics,Electronics Product 31,West,Website,Net Banking,54747.72,5,5,260051.67,Shipped,2.8,0,1,1,2024,57211.3674
ORD101425,2024-07-11,CUST6292,At-Risk,Beauty,Beauty Product 24,North,Social Media,Credit Card,2879.57,5,0,14397.85,Shipped,4.3,0,7,3,2024,4607.312
ORD101426,2024-10-22,CUST4698,At-Risk,Electronics,Electronics Product 34,Central,Mobile App,Net Banking,58398.54,1,20,46718.83,Shipped,3.4,0,10,4,2024,17285.9671
ORD101427,2024-01-03,CUST1642,VIP,Home & Kitchen,Home & Kitchen Product 31,West,Mobile App,Wallet,8063.87,5,15,34271.45,Cancelled,4.9,0,1,1,2024,3769.8594999999996
ORD101428,2023-03-04,CUST7662,Returning,Electronics,Electronics Product 1,South,Mobile App,Debit Card,15615.88,2,0,31231.76,Returned,4.2,0,3,1,2023,7183.3048
ORD101429,2024-02-12,CUST1569,VIP,Sports,Sports Product 33,Central,Mobile App,Wallet,4466.51,3,10,12059.58,Processing,4.5,0,2,1,2024,3376.6824
ORD101430,2023-10-10,CUST2258,VIP,Beauty,Beauty Product 39,East,Mobile App,Debit Card,2508.59,1,10,2257.73,Returned,5.0,0,10,4,2023,451.54600000000005
ORD101431,2023-07-14,CUST2374,At-Risk,Clothing,Clothing Product 19,East,Website,Wallet,2604.08,2,20,4166.53,Processing,3.8,0,7,3,2023,1374.9549
ORD101432,2023-05-06,CUST9272,New,Electronics,Electronics Product 16,Central,Social Media,UPI,28840.57,1,20,23072.46,Shipped,3.5,1,5,2,2023,8998.2594
ORD101433,2024-04-10,CUST9137,VIP,Clothing,Clothing Product 11,Central,Social Media,Debit Card,4518.83,2,5,8585.78,Returned,4.7,0,4,2,2024,3262.5964000000004
ORD101434,2023-04-04,CUST6364,Returning,Toys,Toys Product 50,North,Social Media,Debit Card,3443.0,1,15,2926.55,Returned,4.4,0,4,2,2023,526.779
ORD101435,2024-11-09,CUST7378,Returning,Home & Kitchen,Home & Kitchen Product 42,South,Marketplace,Credit Card,12083.46,1,10,10875.11,Processing,3.9,0,11,4,2024,1848.7687000000003
ORD101436,2023-08-06,CUST2561,At-Risk,Home & Kitchen,Home & Kitchen Product 27,North,Website,Debit Card,6751.51,1,10,6076.36,Processing,5.0,0,8,3,2023,2369.7804
ORD101437,2024-10-19,CUST8564,At-Risk,Sports,Sports Product 50,South,Mobile App,UPI,12659.23,2,0,25318.46,Processing,3.8,0,10,4,2024,6076.430399999999
ORD101438,2024-10-16,CUST9203,Returning,Home & Kitchen,Home & Kitchen Product 40,North,Marketplace,UPI,13147.46,1,0,13147.46,Delivered,4.0,0,10,4,2024,2103.5935999999997
ORD101439,2024-09-03,CUST7671,VIP,Automotive,Automotive Product 36,North,Social Media,Net Banking,28802.3,2,5,54724.37,Shipped,4.0,0,9,3,2024,16964.5547
ORD101440,2023-01-22,CUST9592,At-Risk,Beauty,Beauty Product 14,Central,Marketplace,Credit Card,512.5,5,0,2562.5,Processing,3.3,0,1,1,2023,486.875
ORD101441,2023-02-21,CUST1137,New,Electronics,Electronics Product 43,Central,Website,Net Banking,41621.13,1,0,41621.13,Returned,4.1,0,2,1,2023,7491.803399999999
ORD101442,2023-12-08,CUST1174,New,Clothing,Clothing Product 42,South,Marketplace,Net Banking,684.38,2,10,1231.88,Shipped,5.0,0,12,4,2023,443.4768
ORD101443,2023-09-07,CUST4028,New,Sports,Sports Product 17,South,Marketplace,Wallet,10174.76,1,0,10174.76,Shipped,4.4,0,9,3,2023,1526.214
ORD101444,2023-05-09,CUST4419,VIP,Beauty,Beauty Product 20,Central,Social Media,UPI,296.72,3,10,801.14,Shipped,4.0,0,5,2,2023,96.1368
ORD101445,2024-08-01,CUST1435,Returning,Beauty,Beauty Product 16,East,Social Media,Net Banking,1690.53,1,5,1606.0,Delivered,3.9,0,8,3,2024,289.08
ORD101446,2023-07-30,CUST1481,New,Toys,Toys Product 47,West,Social Media,Net Banking,285.66,2,25,428.49,Cancelled,4.3,0,7,3,2023,119.97720000000001
ORD101447,2023-03-12,CUST2748,VIP,Clothing,Clothing Product 28,Central,Website,Net Banking,4142.37,3,5,11805.75,Shipped,4.6,0,3,1,2023,1652.805
ORD101448,2024-07-21,CUST6481,At-Risk,Toys,Toys Product 39,Central,Social Media,Wallet,1301.61,4,0,5206.44,Processing,4.5,0,7,3,2024,1249.5456
ORD101449,2023-08-01,CUST7799,Returning,Clothing,Clothing Product 45,North,Marketplace,Credit Card,4175.11,2,10,7515.2,Returned,3.7,0,8,3,2023,2179.408
ORD101450,2024-08-23,CUST2835,VIP,Sports,Sports Product 22,Central,Mobile App,Wallet,8052.36,1,15,6844.51,Processing,4.3,1,8,3,2024,2395.5785
ORD101451,2023-08-10,CUST3095,At-Risk,Automotive,Automotive Product 35,West,Website,Wallet,18408.94,2,25,27613.41,Processing,4.4,0,8,3,2023,4694.2797
ORD101452,2023-08-27,CUST9583,Returning,Home & Kitchen,Home & Kitchen Product 3,West,Mobile App,Wallet,13124.91,3,5,37405.99,Shipped,3.2,0,8,3,2023,13092.096499999998
ORD101453,2023-12-03,CUST1214,VIP,Clothing,Clothing Product 23,South,Marketplace,Net Banking,957.74,2,0,1915.48,Cancelled,4.1,0,12,4,2023,325.63160000000005
ORD101454,2023-06-01,CUST5004,Returning,Sports,Sports Product 2,South,Mobile App,Debit Card,6046.15,1,20,4836.92,Cancelled,2.3,0,6,2,2023,1451.076
ORD101455,2024-09-02,CUST7181,VIP,Beauty,Beauty Product 49,South,Marketplace,Net Banking,1673.11,4,0,6692.44,Returned,4.4,0,9,3,2024,1539.2612
ORD101456,2023-01-03,CUST6469,At-Risk,Toys,Toys Product 47,North,Marketplace,Credit Card,1117.31,2,10,2011.16,Delivered,4.5,0,1,1,2023,261.4508
ORD101457,2023-10-11,CUST8737,New,Books,Books Product 20,North,Mobile App,Debit Card,462.43,2,5,878.62,Shipped,4.6,1,10,4,2023,272.3722
ORD101458,2023-05-29,CUST9148,At-Risk,Books,Books Product 21,East,Marketplace,Wallet,527.87,1,0,527.87,Cancelled,3.7,0,5,2,2023,89.73790000000001
ORD101459,2023-05-14,CUST5323,At-Risk,Electronics,Electronics Product 4,East,Mobile App,UPI,25323.03,2,0,50646.06,Delivered,4.2,0,5,2,2023,7596.909
ORD101460,2024-07-07,CUST5647,Returning,Clothing,Clothing Product 24,Central,Website,Wallet,3169.5,1,0,3169.5,Returned,5.0,1,7,3,2024,665.595
ORD101461,2023-09-14,CUST2961,Returning,Clothing,Clothing Product 47,North,Website,UPI,2820.52,2,10,5076.94,Delivered,5.0,1,9,3,2023,1523.0819999999999
ORD101462,2023-06-28,CUST7807,VIP,Automotive,Automotive Product 3,West,Marketplace,UPI,44676.97,1,20,35741.58,Cancelled,4.0,0,6,2,2023,6076.0686000000005
ORD101463,2023-04-23,CUST1050,New,Sports,Sports Product 39,West,Social Media,Wallet,11822.34,2,0,23644.68,Returned,4.1,0,4,2,2023,3783.1488
ORD101464,2024-11-07,CUST4501,Returning,Toys,Toys Product 12,South,Marketplace,Debit Card,3760.32,5,15,15981.36,Delivered,4.9,0,11,4,2024,1598.1360000000002
ORD101465,2023-01-27,CUST7418,At-Risk,Beauty,Beauty Product 35,West,Website,Credit Card,2957.06,1,0,2957.06,Returned,2.8,0,1,1,2023,709.6944
ORD101466,2023-05-15,CUST7027,Returning,Sports,Sports Product 18,East,Mobile App,Credit Card,13203.35,5,5,62715.91,Cancelled,3.7,0,5,2,2023,14424.659300000001
ORD101467,2023-01-16,CUST6665,At-Risk,Beauty,Beauty Product 26,East,Social Media,Wallet,241.98,1,0,241.98,Cancelled,5.0,0,1,1,2023,41.1366
ORD101468,2024-01-02,CUST3194,At-Risk,Home & Kitchen,Home & Kitchen Product 30,West,Mobile App,UPI,6494.66,4,20,20782.91,Shipped,4.8,0,1,1,2024,2493.9492
ORD101469,2023-09-01,CUST1949,New,Automotive,Automotive Product 11,North,Website,Net Banking,10665.15,3,15,27196.13,Cancelled,4.3,1,9,3,2023,6255.1099
ORD101470,2024-08-25,CUST2249,At-Risk,Automotive,Automotive Product 47,Central,Marketplace,Debit Card,44490.98,2,10,80083.76,Cancelled,2.8,0,8,3,2024,27228.4784
ORD101471,2023-11-28,CUST6099,At-Risk,Automotive,Automotive Product 1,South,Website,Debit Card,3722.08,2,15,6327.54,Processing,4.0,0,11,4,2023,1961.5374
ORD101472,2023-01-17,CUST2161,At-Risk,Home & Kitchen,Home & Kitchen Product 4,South,Mobile App,UPI,3302.23,4,10,11888.03,Processing,3.5,0,1,1,2023,4279.6908
ORD101473,2023-06-28,CUST3018,VIP,Books,Books Product 30,North,Social Media,Credit Card,671.73,1,25,503.8,Delivered,4.3,0,6,2,2023,50.38
ORD101474,2023-09-29,CUST9617,At-Risk,Sports,Sports Product 13,Central,Marketplace,Credit Card,6860.34,1,10,6174.31,Delivered,3.4,0,9,3,2023,2407.9809
ORD101475,2023-02-23,CUST5699,Returning,Books,Books Product 18,Central,Social Media,Wallet,630.14,2,20,1008.22,Returned,3.2,0,2,1,2023,201.644
ORD101476,2023-05-10,CUST2783,Returning,Electronics,Electronics Product 12,South,Marketplace,UPI,73029.4,3,5,208133.79,Cancelled,2.3,1,5,2,2023,83253.516
ORD101477,2024-03-07,CUST9834,VIP,Clothing,Clothing Product 49,South,Social Media,Net Banking,499.18,3,0,1497.54,Shipped,5.0,0,3,1,2024,269.55719999999997
ORD101478,2024-06-22,CUST5788,New,Electronics,Electronics Product 39,North,Mobile App,Debit Card,39737.63,3,5,113252.25,Cancelled,3.7,0,6,2,2024,27180.539999999997
ORD101479,2023-04-27,CUST4700,At-Risk,Automotive,Automotive Product 49,West,Marketplace,Net Banking,40438.57,1,0,40438.57,Shipped,4.1,1,4,2,2023,8492.099699999999
ORD101480,2023-03-07,CUST4790,At-Risk,Clothing,Clothing Product 13,South,Mobile App,Net Banking,2906.51,3,10,7847.58,Cancelled,4.0,0,3,1,2023,1647.9918
ORD101481,2024-05-02,CUST7504,At-Risk,Books,Books Product 37,North,Mobile App,Wallet,527.0,1,5,500.65,Shipped,3.1,0,5,2,2024,175.2275
ORD101482,2024-04-04,CUST9681,VIP,Toys,Toys Product 3,Central,Website,Net Banking,3373.01,2,10,6071.42,Delivered,3.0,0,4,2,2024,1942.8544000000002
ORD101483,2024-01-06,CUST8820,VIP,Toys,Toys Product 45,West,Social Media,Debit Card,3268.45,1,0,3268.45,Returned,3.2,0,1,1,2024,1307.38
ORD101484,2024-06-09,CUST6618,At-Risk,Electronics,Electronics Product 30,East,Social Media,Net Banking,27994.72,1,0,27994.72,Shipped,3.4,0,6,2,2024,7838.521600000001
ORD101485,2024-08-30,CUST1432,At-Risk,Beauty,Beauty Product 29,North,Social Media,Debit Card,351.67,1,5,334.09,Cancelled,4.3,0,8,3,2024,80.18159999999999
ORD101486,2023-04-22,CUST3282,New,Beauty,Beauty Product 15,West,Website,Wallet,1336.28,1,25,1002.21,Cancelled,3.4,0,4,2,2023,130.28730000000002
ORD101487,2024-04-07,CUST7672,Returning,Books,Books Product 48,West,Marketplace,Wallet,617.5,2,0,1235.0,Returned,5.0,0,4,2,2024,494.0
ORD101488,2024-05-30,CUST4190,New,Electronics,Electronics Product 32,North,Marketplace,Net Banking,74384.41,1,5,70665.19,Delivered,4.8,0,5,2,2024,19079.601300000002
ORD101489,2023-08-15,CUST3795,Returning,Books,Books Product 10,South,Website,UPI,721.26,1,10,649.13,Processing,4.6,0,8,3,2023,201.2303
ORD101490,2024-09-21,CUST3583,VIP,Sports,Sports Product 38,North,Social Media,UPI,9783.92,1,10,8805.53,Shipped,3.9,0,9,3,2024,1937.2166000000002
ORD101491,2023-02-14,CUST4532,New,Sports,Sports Product 21,South,Marketplace,Wallet,2937.51,1,0,2937.51,Returned,5.0,0,2,1,2023,763.7526
ORD101492,2024-11-05,CUST9287,New,Clothing,Clothing Product 18,South,Mobile App,Wallet,3671.98,1,5,3488.38,Cancelled,3.8,0,11,4,2024,1325.5844
ORD101493,2024-06-17,CUST3422,At-Risk,Sports,Sports Product 41,West,Marketplace,Net Banking,2439.6,1,0,2439.6,Processing,4.0,0,6,2,2024,365.94
ORD101494,2023-11-05,CUST2204,New,Sports,Sports Product 23,East,Marketplace,Net Banking,10133.3,2,25,15199.95,Returned,4.1,0,11,4,2023,2887.9905000000003
ORD101495,2024-04-14,CUST4934,VIP,Beauty,Beauty Product 43,North,Website,Wallet,791.95,2,0,1583.9,Delivered,4.6,0,4,2,2024,237.585
ORD101496,2024-10-20,CUST8393,At-Risk,Electronics,Electronics Product 41,West,Website,Credit Card,28345.49,2,0,56690.98,Delivered,4.5,1,10,4,2024,19274.933200000003
ORD101497,2023-02-01,CUST5505,VIP,Clothing,Clothing Product 44,Central,Website,Net Banking,2492.44,1,0,2492.44,Shipped,3.6,0,2,1,2023,299.0928
ORD101498,2023-03-04,CUST6491,Returning,Beauty,Beauty Product 1,South,Website,Wallet,2377.39,1,0,2377.39,Returned,3.6,1,3,1,2023,285.28679999999997
ORD101499,2024-05-05,CUST6532,Returning,Beauty,Beauty Product 16,West,Marketplace,Debit Card,2647.88,3,15,6752.09,Shipped,4.5,0,5,2,2024,1282.8971000000001
ORD101500,2024-02-16,CUST7852,Returning,Toys,Toys Product 36,Central,Mobile App,Debit Card,1065.47,2,0,2130.94,Delivered,4.6,0,2,1,2024,532.735
ORD101501,2024-03-12,CUST2257,VIP,Electronics,Electronics Product 2,South,Social Media,Credit Card,74534.1,1,0,74534.1,Processing,3.7,0,3,1,2024,16397.502
ORD101502,2024-12-03,CUST2511,VIP,Home & Kitchen,Home & Kitchen Product 5,East,Social Media,Credit Card,687.4,1,5,653.03,Returned,2.7,0,12,4,2024,71.8333
ORD101503,2023-04-21,CUST5180,Returning,Books,Books Product 27,Central,Marketplace,Wallet,647.28,1,0,647.28,Cancelled,3.8,0,4,2,2023,252.4392
ORD101504,2024-05-17,CUST1597,VIP,Beauty,Beauty Product 9,Central,Mobile App,Credit Card,709.1,1,0,709.1,Processing,4.5,0,5,2,2024,276.54900000000004
ORD101505,2024-12-30,CUST5816,New,Beauty,Beauty Product 22,North,Marketplace,Credit Card,1883.2,1,15,1600.72,Returned,5.0,0,12,4,2024,288.1296
ORD101506,2024-03-30,CUST3130,VIP,Automotive,Automotive Product 36,West,Marketplace,Credit Card,19465.91,2,15,33092.05,Shipped,3.0,0,3,1,2024,10589.456000000002
ORD101507,2023-03-17,CUST9514,At-Risk,Automotive,Automotive Product 23,West,Mobile App,Credit Card,34432.88,2,20,55092.61,Processing,3.7,0,3,1,2023,14875.004700000001
ORD101508,2023-03-24,CUST9783,At-Risk,Electronics,Electronics Product 8,West,Website,UPI,1938.54,2,20,3101.66,Delivered,3.7,0,3,1,2023,527.2822
ORD101509,2023-11-26,CUST7672,Returning,Home & Kitchen,Home & Kitchen Product 23,East,Website,Debit Card,7387.95,3,10,19947.46,Cancelled,5.0,0,11,4,2023,3590.5427999999997
ORD101510,2024-09-14,CUST1702,New,Automotive,Automotive Product 3,North,Website,Wallet,19846.54,3,0,59539.62,Returned,4.0,0,9,3,2024,14884.905
ORD101511,2023-06-01,CUST7010,Returning,Home & Kitchen,Home & Kitchen Product 44,South,Website,Net Banking,5845.25,2,15,9936.92,Cancelled,3.3,0,6,2,2023,2285.4916000000003
ORD101512,2023-03-09,CUST1348,New,Automotive,Automotive Product 9,South,Social Media,Net Banking,6961.68,5,15,29587.14,Processing,4.4,0,3,1,2023,5621.5566
ORD101513,2023-05-10,CUST6529,VIP,Beauty,Beauty Product 45,South,Website,Wallet,2148.81,1,15,1826.49,Delivered,3.7,0,5,2,2023,621.0066
ORD101514,2023-10-09,CUST4893,At-Risk,Automotive,Automotive Product 45,Central,Mobile App,Credit Card,27837.61,1,5,26445.73,Shipped,3.0,0,10,4,2023,6346.9752
ORD101515,2024-10-01,CUST9067,VIP,Toys,Toys Product 41,North,Mobile App,Net Banking,639.22,1,0,639.22,Shipped,3.3,0,10,4,2024,191.766
ORD101516,2024-10-10,CUST7479,VIP,Electronics,Electronics Product 1,Central,Mobile App,Debit Card,9880.41,2,15,16796.7,Processing,5.0,0,10,4,2024,2687.472
ORD101517,2024-08-22,CUST8023,Returning,Sports,Sports Product 20,South,Marketplace,UPI,12466.8,4,10,44880.48,Shipped,4.3,0,8,3,2024,11668.9248
ORD101518,2024-07-15,CUST8133,VIP,Beauty,Beauty Product 22,South,Social Media,Credit Card,2725.12,1,25,2043.84,Cancelled,4.1,0,7,3,2024,408.76800000000003
ORD101519,2024-12-30,CUST1759,VIP,Electronics,Electronics Product 2,East,Marketplace,UPI,28467.23,4,0,113868.92,Cancelled,3.8,0,12,4,2024,29605.9192
ORD101520,2023-11-29,CUST9508,Returning,Books,Books Product 43,South,Mobile App,Net Banking,340.19,1,0,340.19,Cancelled,4.2,0,11,4,2023,112.26270000000001
ORD101521,2024-01-26,CUST2572,New,Beauty,Beauty Product 12,Central,Marketplace,UPI,2766.5,4,0,11066.0,Cancelled,4.2,1,1,1,2024,3651.78
ORD101522,2024-09-03,CUST2908,At-Risk,Beauty,Beauty Product 36,South,Website,Wallet,828.79,1,15,704.47,Cancelled,4.2,0,9,3,2024,147.9387
ORD101523,2024-06-27,CUST3110,VIP,Clothing,Clothing Product 7,West,Website,UPI,641.56,1,0,641.56,Delivered,4.1,0,6,2,2024,198.88359999999997
ORD101524,2023-10-29,CUST7988,VIP,Home & Kitchen,Home & Kitchen Product 20,West,Website,Credit Card,447.73,1,0,447.73,Cancelled,4.7,0,10,4,2023,170.1374
ORD101525,2024-04-09,CUST1294,New,Sports,Sports Product 14,North,Marketplace,UPI,8496.08,1,25,6372.06,Cancelled,4.0,1,4,2,2024,1847.8974
ORD101526,2024-06-01,CUST1690,New,Electronics,Electronics Product 22,South,Social Media,Wallet,60329.24,1,0,60329.24,Cancelled,3.2,0,6,2,2024,8446.0936
ORD101527,2024-09-11,CUST4161,New,Beauty,Beauty Product 15,West,Website,Credit Card,2452.04,1,15,2084.23,Returned,3.5,0,9,3,2024,625.269
ORD101528,2024-03-16,CUST1907,At-Risk,Toys,Toys Product 5,Central,Mobile App,Wallet,2237.63,3,0,6712.89,Delivered,2.4,0,3,1,2024,872.6757000000001
ORD101529,2023-04-12,CUST9523,Returning,Home & Kitchen,Home & Kitchen Product 9,South,Marketplace,Net Banking,972.96,2,15,1654.03,Cancelled,5.0,0,4,2,2023,595.4508
ORD101530,2024-12-19,CUST4328,New,Toys,Toys Product 30,West,Social Media,Net Banking,3246.71,1,10,2922.04,Delivered,4.7,0,12,4,2024,730.51
ORD101531,2023-04-28,CUST6919,Returning,Home & Kitchen,Home & Kitchen Product 39,Central,Marketplace,Credit Card,13136.86,2,20,21018.98,Delivered,3.3,0,4,2,2023,4624.1756
ORD101532,2024-11-01,CUST7399,At-Risk,Clothing,Clothing Product 17,East,Social Media,Credit Card,1399.63,2,20,2239.41,Delivered,3.8,0,11,4,2024,268.7292
ORD101533,2024-10-28,CUST7518,Returning,Sports,Sports Product 50,Central,Website,Wallet,1514.92,1,0,1514.92,Returned,3.5,1,10,4,2024,318.1332
ORD101534,2024-07-18,CUST2448,New,Beauty,Beauty Product 44,Central,Website,Credit Card,311.47,1,0,311.47,Delivered,5.0,0,7,3,2024,115.24390000000001
