title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,url,categoryName,log_reviews,composite,tier,score_band
Majorelle,4.6,274.0,28 E 63rd St,New York,New York,US,https://www.lowellhotel.com/restaurants-and-bar/majorelle/57-1/,(212) 935-2888,French restaurant,Cocktail bar,Fine dining restaurant,Haute French restaurant,Lunch restaurant,Mediterranean restaurant,Modern French restaurant,Restaurant,Wine cellar,,,https://www.google.com/maps/search/?api=1&query=Majorelle&query_place_id=ChIJc2HLTe5YwokR9etGl2lOIIE,French restaurant,5.616771097666572,25.837,Small,4.5–5.0
Lex Yard,4.5,94.0,301 Park Ave,New York,New York,US,https://www.lexyardnyc.com/,(212) 355-3000,American restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lex%20Yard&query_place_id=ChIJp3Q2MABZwokRbzZFYomRijg,American restaurant,4.553876891600541,20.492,Micro,4.0–4.5
New San Francisco,4.3,183.0,59 Audubon Ave,New York,New York,US,,(212) 568-4040,Dominican restaurant,Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=New%20San%20Francisco&query_place_id=ChIJnRCepJ32wokRvFHFQ4-VzI0,Dominican restaurant,5.214935757608986,22.424,Small,4.0–4.5
At Nine Restaurant & Bar,4.5,993.0,592 9th Ave,New York,New York,US,http://www.atninenyc.com/,(929) 442-1999,Thai restaurant,Bar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=At%20Nine%20Restaurant%20%26%20Bar&query_place_id=ChIJkVgURFFYwokRW0wQt_4tn-4,Thai restaurant,6.901737206656574,31.058,Popular,4.0–4.5
Telio restaurant,4.4,384.0,2672 Broadway,New York,New York,US,https://teliorestaurant.com/?utm_source=google,(212) 933-0988,Greek restaurant,Gyro restaurant,Takeout Restaurant,Mediterranean restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Telio%20restaurant&query_place_id=ChIJMZgTiYJYwokR_gtirtEUi2A,Greek restaurant,5.953243334287785,26.194,Small,4.0–4.5
Patsy's Italian Restaurant,4.3,2133.0,236 W 56th St,New York,New York,US,http://www.patsys.com/,(212) 247-3491,Italian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Patsy's%20Italian%20Restaurant&query_place_id=ChIJ22yt_PdYwokRFf4cnErij6k,Italian restaurant,7.665753431861699,32.963,Viral,4.0–4.5
San Francisco,4.3,101.0,2166 Amsterdam Ave,New York,New York,US,http://ordersanfrancisco.mobile-webview8.com/,(212) 927-0721,Dominican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=San%20Francisco&query_place_id=ChIJEb8yDZ32wokRCS-wiRoLkk0,Dominican restaurant,4.624972813284271,19.887,Small,4.0–4.5
Lattanzi Cucina Italiana,4.3,734.0,361 W 46th St,New York,New York,US,http://www.lattanzinyc.com/,(212) 315-0980,Italian restaurant,Dessert restaurant,Roman restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lattanzi%20Cucina%20Italiana&query_place_id=ChIJBQop4lNYwokR5TMewzzDyrs,Italian restaurant,6.5998704992128365,28.379,Popular,4.0–4.5
Kahlo,4.5,737.0,525 W 29th St,New York,New York,US,https://www.kahlonyc.com/?utm_source=GBL&utm_medium=GBL&utm_campaign=CustomAudience&utm_term=GBL&utm_content=GBL,(212) 256-0083,Mexican restaurant,Cocktail bar,Event venue,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kahlo&query_place_id=ChIJyQrN22VbwokRkPPkgVB6K-I,Mexican restaurant,6.6039438246004725,29.718,Popular,4.0–4.5
Kasbah Grill,4.5,616.0,"Kosher Steak House Restaurant, 251 W 85th St #3221",New York,New York,US,https://kasbah-grill.com/,(212) 496-1500,Kosher restaurant,Jewish restaurant,Meat dish restaurant,Mediterranean restaurant,Restaurant,Steak house,,,,,,https://www.google.com/maps/search/?api=1&query=Kasbah%20Grill&query_place_id=ChIJz6FFoYZYwokRt03EmEnqlhQ,Kosher restaurant,6.424869023905388,28.912,Popular,4.0–4.5
Casa Cruz Upper East Side Restaurant,4.2,505.0,36 E 61st St,New York,New York,US,https://www.casacruz.nyc/,(212) 970-8983,Restaurant,Cocktail bar,French restaurant,Italian restaurant,Mediterranean restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Casa%20Cruz%20Upper%20East%20Side%20Restaurant&query_place_id=ChIJ48VsHFNZwokRgSjsT_HiU0U,Restaurant,6.226536669287466,26.151,Popular,4.0–4.5
Fusion Bar and Grill Peruvian/Mexican,4.6,1109.0,688 10th Ave,New York,New York,US,https://fusionhknyc.com/?utm_source=google,(212) 956-0185,Bar & grill,Caterer,Cocktail bar,Dessert restaurant,Fusion restaurant,Latin American restaurant,Mexican restaurant,Pasta shop,Peruvian restaurant,Seafood restaurant,,https://www.google.com/maps/search/?api=1&query=Fusion%20Bar%20and%20Grill%20Peruvian%2FMexican&query_place_id=ChIJ5cyRrlFYwokRFTRhsMQzm-E,Bar & grill,7.01211529430638,32.256,Popular,4.5–5.0
Flor de Mayo Restaurant,4.4,3041.0,2651 Broadway,New York,New York,US,https://www.flordemayo.com/,(212) 663-5520,Peruvian restaurant,Chinese restaurant,Cuban restaurant,Spanish restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Flor%20de%20Mayo%20Restaurant&query_place_id=ChIJccb94CX2wokRETIajBqC4tE,Peruvian restaurant,8.020270472819238,35.289,Viral,4.0–4.5
Zoralie,4.5,854.0,449 W 51st St,New York,New York,US,https://zoralierestaurant.eat24hour.com/,(646) 590-3751,Dominican restaurant,Latin American restaurant,Delivery Restaurant,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Zoralie&query_place_id=ChIJ7816vlBYwokRBNAOaSJbh4s,Dominican restaurant,6.75110146893676,30.38,Popular,4.0–4.5
Mediterraneo Restaurant,4.3,685.0,"1260 2nd Avenue Corner, E 66th St",New York,NY,US,http://mediterraneonyc.com/,(212) 734-7407,Italian restaurant,Bar,Family restaurant,Fine dining restaurant,Pizza restaurant,Restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=Mediterraneo%20Restaurant&query_place_id=ChIJF_T6x-lYwokR4NQQK1Vt0rM,Italian restaurant,6.530877627725885,28.083,Popular,4.0–4.5
Mountain Fusion-Sushi & Ramen House,4.3,189.0,1765 Victory Blvd,Staten Island,New York,US,https://www.mountainfusionny.com/,(718) 727-1765,Japanese restaurant,Bar,Ramen restaurant,Sushi restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mountain%20Fusion-Sushi%20%26%20Ramen%20House&query_place_id=ChIJw3Zc9zZPwokRSsh8W3NVV-4,Japanese restaurant,5.247024072160486,22.562,Small,4.0–4.5
Vesuvio Restaurant & Pizzeria,4.4,1689.0,7305 3rd Ave,Brooklyn,New York,US,http://vesuviobayridge.com/,(718) 745-0222,Italian restaurant,Caterer,Dessert restaurant,Pizza delivery,Pizza restaurant,Pizza Takeout,,,,,,https://www.google.com/maps/search/?api=1&query=Vesuvio%20Restaurant%20%26%20Pizzeria&query_place_id=ChIJ9acCK1hFwokRJjwus2Ai6Z8,Italian restaurant,7.432483807917119,32.703,Popular,4.0–4.5
Miller's Ale House,4.2,2311.0,2883 Richmond Ave,Staten Island,New York,US,https://millersalehouse.com/locations/staten-island/?utm_source=gmb&utm_medium=organic,(718) 477-0112,Restaurant,American restaurant,Bar,Brewpub,Chicken wings restaurant,Takeout Restaurant,Seafood restaurant,Sports bar,Steak house,,,https://www.google.com/maps/search/?api=1&query=Miller's%20Ale%20House&query_place_id=ChIJH-x7i4JLwokRbsgP4Y3vQF8,Restaurant,7.7458682297922685,32.533,Viral,4.0–4.5
El Pollo Restaurant & Bar,4.2,1267.0,560 Richmond Rd,Staten Island,New York,US,https://elpollosi.com/,(718) 815-4928,Spanish restaurant,Caribbean restaurant,Family restaurant,Sports bar,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Pollo%20Restaurant%20%26%20Bar&query_place_id=ChIJvdjzlVdOwokRECDbhW-jvDY,Spanish restaurant,7.145196134997171,30.01,Popular,4.0–4.5
M & K,4.2,302.0,190 Bay St,Staten Island,New York,US,,(718) 981-7182,Spanish restaurant,Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=M%20%26%20K&query_place_id=ChIJqW9G1TJOwokR9T3cTPtPRcA,Spanish restaurant,5.713732805509369,23.998,Small,4.0–4.5
Caravan Restaurant & Coffee,4.5,209.0,317 Sand Ln,Staten Island,New York,US,https://www.caravanstatenisland.com/,(917) 397-8435,Restaurant,Asian restaurant,Bakery,Coffee shop,Eastern European restaurant,Russian restaurant,Ukrainian restaurant,Uzbeki restaurant,,,,https://www.google.com/maps/search/?api=1&query=Caravan%20Restaurant%20%26%20Coffee&query_place_id=ChIJp8cM5eJOwokRGmWSzz6XuCE,Restaurant,5.3471075307174685,24.062,Small,4.0–4.5
Las Chelitas,4.4,217.0,7312 13th Ave,Brooklyn,New York,US,http://laschelitas.com/,(347) 909-7110,Mexican restaurant,Delivery Restaurant,Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Las%20Chelitas&query_place_id=ChIJtSgIlXtFwokRwjlQ92gXiVA,Mexican restaurant,5.384495062789089,23.692,Small,4.0–4.5
Noodlepan Thai Fusion,4.4,361.0,1809 Victory Blvd,Staten Island,New York,US,https://www.instagram.com/noodlepanthaifusion?igsh=MWRwbjJpZDQ5MmEybg%3D%3D&utm_source=qr,(718) 727-7499,Thai restaurant,Delivery Restaurant,Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Noodlepan%20Thai%20Fusion&query_place_id=ChIJjTeW3oFOwokRZYOxWF9njnw,Thai restaurant,5.891644211825771,25.923,Small,4.0–4.5
El Pollo,4.3,800.0,4168-A 4168 Victory Blvd,Staten Island,New York,US,https://elpollovictory.com/,(718) 698-4272,Spanish restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Pollo&query_place_id=ChIJX_32I59MwokR8-qc1xwxL84,Spanish restaurant,6.68586094706836,28.749,Popular,4.0–4.5
Oriental Plaza,4.2,744.0,1845 Richmond Ave,Staten Island,New York,US,http://orientalplazastatenisland.com/,(718) 761-8668,Chinese restaurant,Asian restaurant,Japanese restaurant,Delivery Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Oriental%20Plaza&query_place_id=ChIJYaf-nF1MwokR3YoqbPAlJUA,Chinese restaurant,6.61338421837956,27.776,Popular,4.0–4.5
Good Eats by Chef Izzy,4.0,32.0,1792 Victory Blvd,Staten Island,New York,US,,(929) 420-3285,Restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Good%20Eats%20by%20Chef%20Izzy&query_place_id=ChIJ1dKLZABPwokRX3ip2x6pKFo,Restaurant,3.4965075614664802,13.986,Micro,3.5–4.0
Yemen Café & Restaurant,4.5,1741.0,7317 5th Ave,Brooklyn,New York,US,https://yemencafe.com/yemencafrestaurant5th?utm_source=google,(718) 745-3000,Yemeni restaurant,Cafe,Chicken restaurant,Dessert restaurant,Halal restaurant,Kebab shop,Mediterranean restaurant,Middle Eastern restaurant,Rice restaurant,,,https://www.google.com/maps/search/?api=1&query=Yemen%20Caf%C3%A9%20%26%20Restaurant&query_place_id=ChIJyQPxd1pFwokRjuccC2NDzw0,Yemeni restaurant,7.462789157412448,33.583,Popular,4.0–4.5
Banh Mi House,4.7,180.0,565 Manor Rd,Staten Island,New York,US,https://banhmihousenyc.com/,(347) 861-7473,Vietnamese restaurant,Bubble tea store,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Banh%20Mi%20House&query_place_id=ChIJnbDn6BpPwokRjjTZFx6ki9w,Vietnamese restaurant,5.198497031265826,24.433,Small,4.5–5.0
Kings Arms Diner,4.1,1001.0,500 Forest Ave,Staten Island,New York,US,http://kingsarmsdinersi.com/,(718) 448-0326,Diner,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kings%20Arms%20Diner&query_place_id=ChIJyU00c2xOwokRVgpHdhU6qIM,Diner,6.90975328164481,28.33,Popular,4.0–4.5
La Chacra Restaurant,4.3,963.0,1928 Bath Ave,Brooklyn,New York,US,http://lachacraonline.com/,(718) 758-5488,Peruvian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Chacra%20Restaurant&query_place_id=ChIJXzpErQtFwokRLeybEWiCbNM,Peruvian restaurant,6.871091294610546,29.546,Popular,4.0–4.5
SI FISH & MORE INC,4.0,549.0,101 Victory Blvd,Staten Island,New York,US,http://www.sifishmore.com/,(718) 447-0936,Soul food restaurant,Seafood restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=SI%20FISH%20%26%20MORE%20INC&query_place_id=ChIJX9UdxjJOwokRjOZLYf1k_fM,Soul food restaurant,6.309918278226516,25.24,Popular,3.5–4.0
Con Yapa - Restaurant Peruana,4.4,111.0,300 Morningstar Rd,Staten Island,New York,US,https://www.facebook.com/conyapaperuvian/,(718) 285-4103,Peruvian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Con%20Yapa%20-%20Restaurant%20Peruana&query_place_id=ChIJNdpLVPVNwokRFnZNXxgRoAk,Peruvian restaurant,4.718498871295094,20.761,Small,4.0–4.5
Aleli Mexican Restaurant,4.6,224.0,7804 3rd Ave,Brooklyn,New York,US,https://www.alelibk.com/,(347) 560-6020,Mexican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Aleli%20Mexican%20Restaurant&query_place_id=ChIJXbAkEJJFwokRp0Ux8QVfn30,Mexican restaurant,5.41610040220442,24.914,Small,4.5–5.0
Guac Time Mexican Grill,4.6,445.0,961 Jewett Ave,Staten Island,New York,US,https://www.guactimeusa.com/,(718) 290-9631,Mexican restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Guac%20Time%20Mexican%20Grill&query_place_id=ChIJs76TDXhNwokRus_HKxjNKuQ,Mexican restaurant,6.100318952020064,28.061,Small,4.5–5.0
El Tablon Restaurant,4.6,59.0,480 Castleton Ave,Staten Island,New York,US,https://eltablonrestaurantcorp.toast.site/,(718) 889-0136,Dominican restaurant,Restaurant,Spanish restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Tablon%20Restaurant&query_place_id=ChIJHc6yRwBPwokRrotA4ZpvvIc,Dominican restaurant,4.0943445622221,18.834,Micro,4.5–5.0
McDonald's,3.3,2089.0,21-41 Mott Ave,Far Rockaway,New York,US,https://www.mcdonalds.com/us/en-us/location/NY/FAR-ROCKAWAY/2141-MOTT-AVE/2646.html?cid=RF:YXT:GMB::Clicks,+1 718-868-2289,Fast food restaurant,Breakfast restaurant,Coffee shop,Hamburger restaurant,Restaurant,Sandwich shop,,,,,,https://www.google.com/maps/search/?api=1&query=McDonald's&query_place_id=ChIJr-r5PwJmwokR1Lk4IVAkKhk,Fast food restaurant,7.644919344958857,25.228,Viral,3.0–3.5
Subway,4.2,284.0,68-20 Rockaway Beach Blvd Suite D,Arverne,New York,US,https://restaurants.subway.com/united-states/ny/averne/6820-rockaway-beach-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=52631&utm_campaign=evergreen-2020&y_source=1_MTQ4OTY1ODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 347-246-9647,Sandwich shop,Caterer,Fast food restaurant,Takeout restaurant,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Subway&query_place_id=ChIJ25M_emBowokRjImQaYoI0FQ,Sandwich shop,5.652489180268651,23.74,Small,4.0–4.5
Domino's Pizza,2.9,652.0,5-24 Beach 20th St,Far Rockaway,New York,US,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,+1 718-337-7100,Pizza delivery,Chicken wings restaurant,Pizza restaurant,Pizza takeaway,,,,,,,,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJ6_9oXqlowokRZfkBsKytSmY,Pizza delivery,6.481577129276431,18.797,Popular,<3.0
Dunkin',2.2,417.0,"John F. Kennedy International Airport, Terminal 4, Main",Jamaica,New York,US,,+1 718-751-4797,Coffee shop,Bagel shop,Bakery,Breakfast restaurant,Donut shop,Fast food restaurant,Takeout restaurant,,,,,https://www.google.com/maps/search/?api=1&query=Dunkin'&query_place_id=ChIJS3DHVVFmwokRVn3mgbHK4iY,Coffee shop,6.035481432524756,13.278,Small,<3.0
Taco Bell,3.5,486.0,13-05 Beach Channel Dr,Far Rockaway,New York,US,https://locations.tacobell.com/ny/far-rockaway/13-5-beach-channel-drive.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=035457&utm_content=website&y_source=1_MTM0MjIzOTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 347-619-8585,Fast food restaurant,Burrito restaurant,Takeout restaurant,Mexican restaurant,Restaurant,Taco restaurant,Tex-Mex restaurant,,,,,https://www.google.com/maps/search/?api=1&query=Taco%20Bell&query_place_id=ChIJFbc2qIJnwokRQpNqNzsftto,Fast food restaurant,6.18826412308259,21.659,Small,3.0–3.5
Victor's Cafe Cuban Restaurant,4.4,2557.0,236 W 52nd St,New York,New York,US,https://victorscafe.com/,(212) 586-7714,Cuban restaurant,Bar,Brunch restaurant,Caribbean restaurant,Event venue,Lounge bar,Restaurant,Spanish restaurant,Tapas bar,,,https://www.google.com/maps/search/?api=1&query=Victor's%20Cafe%20Cuban%20Restaurant&query_place_id=ChIJv6RszFdYwokR-moeAHqLAhM,Cuban restaurant,7.846980982138788,34.527,Viral,4.0–4.5
Via Brasil NYC,4.3,1238.0,34 W 46th St,New York,New York,US,http://www.viabrasilrestaurantnyc.com/,(212) 997-1158,Brazilian restaurant,Bar,Steak house,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Via%20Brasil%20NYC&query_place_id=ChIJtfAlsP9YwokRVhLUWKZB-yc,Brazilian restaurant,7.122059881629142,30.625,Popular,4.0–4.5
Hatsuhana,4.6,1472.0,17 E 48th St,New York,New York,US,http://www.hatsuhana.com/,(212) 355-3345,Sushi restaurant,Asian restaurant,Japanese restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Hatsuhana&query_place_id=ChIJw47zKvxYwokRgD1Zt5Licyo,Sushi restaurant,7.29505641646263,33.557,Popular,4.5–5.0
Perrine New American Restaurant,4.1,282.0,2 E 61st St,New York,New York,US,https://www.perrinenyc.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,(212) 940-8195,Restaurant,American restaurant,French restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Perrine%20New%20American%20Restaurant&query_place_id=ChIJnwbZLoFZwokRyuCuQpF7F4k,Restaurant,5.645446897643238,23.146,Small,4.0–4.5
Emporium Brasil Restaurant,4.6,1449.0,46 W 46th St,New York,New York,US,http://emporiumbrasil.com/,(212) 764-4646,Brazilian restaurant,Bar,Brazilian pastelaria,Cocktail bar,Restaurant,Steak house,,,,,,https://www.google.com/maps/search/?api=1&query=Emporium%20Brasil%20Restaurant&query_place_id=ChIJDZ1RUv5YwokRSv4ITcDXeKE,Brazilian restaurant,7.27931883541462,33.485,Popular,4.5–5.0
DK Restaurant NYC,4.3,634.0,207 W 36th St.,New York,New York,US,http://dkrestaurantnyc.com/,(212) 695-5220,Steak house,Bar,Bar & grill,Seafood restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=DK%20Restaurant%20NYC&query_place_id=ChIJ7cFMaqxZwokRiwwuIFN8pbA,Steak house,6.453624998892692,27.751,Popular,4.0–4.5
Tulcingo Del Valle,4.3,923.0,665 10th Ave,New York,New York,US,http://www.tulcingorestaurant.com/,(212) 262-5510,Mexican restaurant,Bar,Breakfast restaurant,Lunch restaurant,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Tulcingo%20Del%20Valle&query_place_id=ChIJ5wmB6lFYwokRFG6SyPq-jXw,Mexican restaurant,6.828712071641684,29.363,Popular,4.0–4.5
Silver Star Restaurant,4.0,577.0,1238 2nd Ave,New York,New York,US,http://silverstarlenoxhill.com/,(212) 249-4250,Diner,American restaurant,Bar,Breakfast restaurant,Brunch restaurant,Catering food and drink supplier,Restaurant,,,,,https://www.google.com/maps/search/?api=1&query=Silver%20Star%20Restaurant&query_place_id=ChIJ29g9TOhYwokR73g0vKmJXj8,Diner,6.359573868672378,25.438,Popular,3.5–4.0
Black Iron Burger,4.5,5597.0,245 W 38th St,New York,New York,US,http://blackironburger.com/,(646) 956-5163,Hamburger restaurant,Dessert shop,Diner,Gluten-free restaurant,Lunch restaurant,Pub,Snack bar,Sports bar,,,,https://www.google.com/maps/search/?api=1&query=Black%20Iron%20Burger&query_place_id=ChIJnSnH8qxZwokRzoMUSAeaFAA,Hamburger restaurant,8.630164670075398,38.836,Viral,4.0–4.5
Margon,4.7,1459.0,136 W 46th St,New York,New York,US,https://ordermargon.com/,(212) 354-5013,Cuban restaurant,Caribbean restaurant,Dominican restaurant,Fast food restaurant,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Margon&query_place_id=ChIJ28_VhFVYwokRigKkUoPI6Ec,Cuban restaurant,7.286191714702382,34.245,Popular,4.5–5.0
Gennaro Restaurant,4.4,507.0,"Gennaro Restaurant, 665 Amsterdam Ave",New York,New York,US,https://www.gennaronyc.com/,(212) 665-5348,Italian restaurant,Bar,Delivery Restaurant,Mediterranean restaurant,Restaurant,Southern Italian restaurant,Wine bar,,,,,https://www.google.com/maps/search/?api=1&query=Gennaro%20Restaurant&query_place_id=ChIJgZf5t4JYwokREzCI3PUjwvY,Italian restaurant,6.230481447578482,27.414,Popular,4.0–4.5
The Flame Diner,4.1,2462.0,893 9th Ave,New York,New York,US,https://www.theflamediner.com/?utm_source=GMB&utm_medium=Website+Button&utm_id=theflamediner,(212) 765-7962,American restaurant,Bar,Bar & grill,Diner,Fine dining restaurant,Hamburger restaurant,Delivery Restaurant,Takeout Restaurant,Restaurant,,,https://www.google.com/maps/search/?api=1&query=The%20Flame%20Diner&query_place_id=ChIJFZlc5FhYwokRbT7uEa40OmY,American restaurant,7.809135398120538,32.017,Viral,4.0–4.5
Madison,4.1,671.0,965 1st Ave,New York,New York,US,http://www.madison1.com/,(212) 421-0948,Diner,American restaurant,Breakfast restaurant,Hamburger restaurant,Sandwich shop,,,,,,,https://www.google.com/maps/search/?api=1&query=Madison&query_place_id=ChIJXcazZuFYwokRxP8vyzx8nKE,Diner,6.51025834052315,26.692,Popular,4.0–4.5
Margaritaville Restaurant - Times Square,4.1,2735.0,560 7th Ave,New York,New York,US,https://www.margaritavilletimessquare.com/,(332) 242-4828,American restaurant,Bar,Restaurant,Sports bar,,,,,,,,https://www.google.com/maps/search/?api=1&query=Margaritaville%20Restaurant%20-%20Times%20Square&query_place_id=ChIJU7YBOxFZwokRyBQIX2g7TtQ,American restaurant,7.914252278742441,32.448,Viral,4.0–4.5
New Dyker Restaurant,4.2,243.0,8505 18th Ave,Brooklyn,New York,US,http://www.newdykerrestaurant.com/,(718) 234-1435,Diner,Breakfast restaurant,Delivery Restaurant,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=New%20Dyker%20Restaurant&query_place_id=ChIJCUJxyA1FwokRuvrcAXlb4lU,Diner,5.497168225293202,23.088,Small,4.0–4.5
